code,trading_date,open,high,low,close,pre_close,change,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,swing,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight,weight_profit
SZSE.000631,2022-07-26,6.0,6.25,5.6,5.68,6.22,-0.54,-8.6817,1639942.57,96674.2112,6.84,5.6,,,顺发恒业,0.89,6.74,10.45,890037,749906,24.33,24.33,82.92,区域地产,吉林,138.17,138.17,5.89,-9.63,4661,0.0,1.43,53.431043638400006,false,false,true,断板,断板,断板,8天6板,5.794,5.655714285714287,-3.5369774919614105,0.42940136398078277,5.894975407583938,true,3.42,断板,5.5600000000000005,3.6667,6.069219726918911,11.870503597122289,1,SZSE.000631,2022-07-26T09:30:00.000000,6.0,2022-07-27T09:30:00.000000,5.44,-9.695276114437798,1.0,止损卖出,2022-07-26,0.0,-0.0
SZSE.002529,2022-07-26,20.64,21.6,20.13,21.01,21.33,-0.32,-1.5002,242298.13,50290.6807,23.46,19.2,,,海源复材,0.86,9.32,6.89,127138,115160,2.6,2.6,892.0,专用机械,江西,54.63,54.63,20.76,-2.45,4053,0.0,4.37,42.60828000000001,false,false,false,,未涨停,未涨停,2天2板,21.291999999999998,20.524285714285714,-3.2348804500703134,2.366534419155017,20.755703190940842,false,17.3,断板,20.117142857142852,2.6468,21.481421278229412,6.028973157222003,1,SZSE.002529,2022-07-26T09:30:00.000000,20.64,2022-07-27T11:30:00.000000,21.53,3.8956002723235628,1.5,未涨停卖出,2022-07-26,0.0,0.0
SZSE.002547,2022-07-26,7.55,7.67,7.09,7.11,7.88,-0.77,-9.7716,3552581.16,258868.78879999998,8.67,7.09,,,春兴精工,1.8,32.31,7.36,1654196,1898385,11.28,10.99,119.97,通信设备,江苏,78.17,80.2,7.29,-10.72,4691,0.01,0.28,55.25774094870001,false,false,false,,未涨停,未涨停,11天7板,7.241999999999999,6.79,-4.18781725888325,4.712812960235644,7.286780432061965,true,3.37,断板,6.474285714285714,4.6481,7.753476101591016,21.71226831421006,1,SZSE.002547,2022-07-26T09:30:00.000000,7.55,2022-07-27T11:30:00.000000,7.38,-2.6418685807193767,1.5,未涨停卖出,2022-07-26,0.0,-0.0
SZSE.002965,2022-07-26,59.5,61.91,57.43,60.41,61.28,-0.87,-1.4197,131225.84,78680.8919,67.41,55.15,,,祥鑫科技,0.96,16.41,7.31,65888,65338,1.57,0.8,69.53,汽车配件,广东,48.31,94.91,59.96,-2.37,4066,0.0,5.19,47.0678238401,false,false,true,断板,断板,断板,7天4板,61.806,60.028571428571425,-2.9046997389033957,0.6354117087101384,59.958383120275705,false,28.98,断板,58.997142857142855,-10.0015,62.54175463382096,3.8694367765993576,1,SZSE.002965,2022-07-26T09:30:00.000000,59.5,2022-07-27T11:30:00.000000,60.79,1.7602106710947818,1.5,未涨停卖出,2022-07-26,0.0,0.0
SZSE.002204,2022-07-27,8.94,9.23,8.36,8.51,9.27,-0.76,-8.1985,3154911.98,275580.2951,10.2,8.34,,,大连重工,0.86,16.34,9.39,1603431,1551481,19.31,19.31,58.81,专用机械,辽宁,164.36,164.36,8.73,-8.13,4740,0.0,1.79,62.164637217400006,false,false,false,,未涨停,未涨停,5天4板,9.024000000000001,8.59142857142857,-3.559870550161813,-0.947788493515126,8.734959860908702,true,3.74,断板,8.51,1.3115,9.171845552048238,8.930669800235016,1,SZSE.002204,2022-07-27T09:30:00.000000,8.94,2022-07-28T11:30:00.000000,8.37,-6.7495880721777795,1.5,未涨停卖出,2022-07-27,0.0,-0.0
SZSE.000671,2022-07-29,2.46,2.46,2.29,2.29,2.54,-0.25,-9.8425,4722533.78,110444.87120000001,2.79,2.29,,,阳 光 城,1.1,11.65,6.69,2623248,2099286,41.4,40.52,0.0,区域地产,福建,92.79,94.81,2.34,-8.54,4720,0.0,0.0,50.3344016574,false,false,false,,未涨停,未涨停,2天2板,2.338,2.2228571428571433,-3.1496062992126013,3.0205655526992095,2.3386782677497333,true,1.81,断板,2.178571428571429,5.3942,2.4665434347507347,16.590163934426215,1,SZSE.000671,2022-07-29T09:30:00.000000,2.46,2022-08-01T09:30:00.000000,2.21,-10.521233954854528,1.0,止损卖出,2022-07-29,0.4,-4.208493581941812
SZSE.002168,2022-07-29,6.36,6.56,5.98,6.21,6.64,-0.43,-6.4759,2009504.56,124965.9427,7.3,5.98,,,惠程科技,0.87,25.32,8.73,1045596,963909,8.02,7.94,0.0,互联网,深圳,49.29,49.8,6.22,-5.17,4689,0.01,3.85,41.00060082779999,false,false,true,断板,断板,断板,8天7板,6.23,6.1242857142857146,-4.216867469879508,1.3995801259622065,6.218743922631357,true,3.28,断板,5.961428571428572,-0.7474,6.384352256529902,11.382698298586137,1,SZSE.002168,2022-07-29T09:30:00.000000,6.36,2022-08-01T11:30:00.000000,5.71,-10.578528477635924,1.5,止损卖出,2022-07-29,0.4,-4.23141139105437
SHSE.600603,2022-08-02,10.97,11.2,10.4,10.7,11.28,-0.58,-5.1418,554032.23,60054.738300000005,12.41,10.15,,,广汇物流,1.04,4.42,7.09,286596,267436,12.55,12.55,64.71,区域地产,四川,134.27,134.27,10.84,-2.88,4232,0.0,2.88,64.179502759,false,false,true,断板,断板,断板,3天3板,10.264,9.61,-2.7482269503545984,11.342351716961497,10.839574856502482,false,5.57,断板,9.141428571428571,5.1258,10.697687964371251,23.394280356305668,1,SHSE.600603,2022-08-02T09:30:00.000000,10.97,2022-08-03T11:30:00.000000,10.33,-6.2100047853245375,1.5,未涨停卖出,2022-08-02,0.4,-2.484001914129815
SZSE.000837,2022-08-04,12.3,12.51,11.43,11.67,12.7,-1.03,-8.1102,1758567.78,208447.9179,13.97,11.43,,,秦川机床,1.38,25.37,8.5,836664,921904,8.99,6.93,43.68,机床制造,陕西,80.91,104.96,11.85,-8.8,4271,0.01,2.1,56.2012680186,false,false,true,断板,断板,断板,5天5板,12.593999999999998,11.887142857142857,-3.1496062992125875,-1.8267035212113925,11.853277438075203,true,7.42,断板,11.471428571428572,-9.9929,13.114753855514683,10.709838107098374,1,SZSE.000837,2022-08-04T09:30:00.000000,12.3,2022-08-05T09:30:00.000000,10.87,-11.978806614413456,1.0,止损卖出,2022-08-04,0.4,-4.791522645765382
SHSE.603650,2022-08-08,38.6,38.8,36.6,37.48,39.7,-2.22,-5.5919,201777.23,75349.5407,43.67,35.73,,,彤程新材,0.86,3.4,5.54,113517,88260,5.96,5.94,77.57,化工原料,上海,222.66,223.43,37.34,-5.9,4336,0.0,2.4,57.06565749199999,false,false,false,,未涨停,未涨停,3天2板,37.23,35.26285714285715,-2.770780856423177,6.2874736671527796,37.34293542437865,false,26.91,断板,34.10285714285715,4.9154,38.875727490139596,16.41253351206434,1,SHSE.603650,2022-08-08T09:30:00.000000,38.6,2022-08-09T11:30:00.000000,37.09,-4.295502259729253,1.5,未涨停卖出,2022-08-08,0.4,-1.7182009038917014
SZSE.002579,2022-08-09,9.5,10.92,9.21,10.44,9.93,0.51,5.136,931287.99,93685.0528,10.92,8.94,,,中京电子,1.17,16.0,17.22,439500,491788,6.07,5.82,267.65,元器件,广东,60.76,63.36,10.06,4.9,4538,0.0,13.36,37.2114317916,false,true,false,,炸板,9天3板,7天3板,9.596,9.42,-4.330312185297077,10.828025477707003,10.059729515034336,false,7.04,断板,9.1,4.9683,9.81634559507044,9.120879120879122,1,SZSE.002579,2022-08-09T09:30:00.000000,9.5,2022-08-10T11:30:00.000000,10.38,8.826977623699968,1.5,未涨停卖出,2022-08-09,0.4,3.530791049479987
SZSE.002512,2022-08-10,4.63,5.25,4.63,5.25,4.77,0.48,10.0629,3317943.14,167131.3685,5.25,4.29,,,达华智能,1.53,31.62,13.0,1506475,1811468,11.47,10.49,0.0,元器件,福建,55.09,60.22,5.04,10.94,4620,0.01,13.39,38.4506826375,true,false,false,,涨停,5天4板,3天3板,4.754,4.492857142857143,-2.935010482180287,16.85214626391097,5.037198090742447,false,3.12,断板,4.297142857142857,-5.169,5.130647098009375,11.003989361702118,1,SZSE.002512,2022-08-10T09:30:00.000000,4.63,2022-08-11T11:30:00.000000,5.06,8.850980544310936,1.5,未涨停卖出,2022-08-10,0.4,3.5403922177243743
SZSE.002579,2022-08-10,9.98,10.88,9.8,10.06,10.44,-0.38,-3.6398,793692.5,81949.9931,11.48,9.4,,,中京电子,0.92,13.64,10.34,410402,383291,6.07,5.82,257.91,元器件,广东,58.55,61.05,10.33,-2.77,4547,0.0,2.65,35.85699270340001,false,false,false,,未涨停,未涨停,7天3板,9.697999999999999,9.635714285714286,-4.406130268199225,4.403261675315049,10.325156543623633,false,7.04,炸板,9.42,5.136,10.059729515034336,10.828025477707003,1,SZSE.002579,2022-08-10T09:30:00.000000,9.98,2022-08-17T11:30:00.000000,13.81,37.82435129740519,5.5,未涨停卖出,2022-08-10,0.4,15.129740518962075
SZSE.002119,2022-08-12,16.32,18.36,16.1,16.45,16.92,-0.47,-2.7778,990640.29,169328.9179,18.61,15.23,,,康强电子,1.1,26.96,13.36,511636,479004,3.75,3.68,51.19,半导体,浙江,60.45,61.73,17.09,-2.34,4704,0.01,2.17,43.637175732500005,false,false,false,,未涨停,未涨停,3天3板,16.174,15.194285714285714,-3.5460992907801496,8.264385107183148,17.0928761538661,false,10.8,断板,14.594285714285714,1.6216,16.52971143717621,15.935787000783098,1,SZSE.002119,2022-08-12T09:30:00.000000,16.32,2022-08-15T11:30:00.000000,16.63,1.49272533364642,1.5,未涨停卖出,2022-08-12,0.4,0.597090133458568
SZSE.000040,2022-08-16,4.99,5.35,4.86,5.2,5.14,0.06,1.1673,3387397.16,174089.1836,5.65,4.63,,,东旭蓝天,2.07,31.95,9.53,1704181,1683216,14.87,10.6,0.0,新型电力,深圳,55.14,77.32,5.14,1.09,4730,0.01,7.0,46.98688571200001,false,false,true,断板,断板,断板,4天4板,4.956,4.619999999999999,-2.9182879377431807,12.554112554112576,5.139320114444448,false,3.24,炸板,4.37,-2.6515,5.488366649702282,17.62013729977116,1,SZSE.000040,2022-08-16T09:30:00.000000,4.99,2022-08-17T11:30:00.000000,5.18,3.393213572854269,1.5,未涨停卖出,2022-08-16,0.4,1.3572854291417078
SZSE.002077,2022-08-16,18.7,20.73,18.48,19.98,19.36,0.62,3.2025,1521391.44,300221.3066,21.3,17.42,,,大港股份,1.18,26.83,11.62,718760,802631,5.8,5.67,151.79,半导体,江苏,113.3,115.95,19.73,3.12,4738,0.01,8.12,55.452886604999996,false,false,false,,未涨停,未涨停,17天12板,19.35,18.37285714285714,-3.40909090909091,8.747375787263845,19.733337437471057,false,6.65,断板,17.488571428571426,2.7056,19.025368276749127,10.700865871589624,1,SZSE.002077,2022-08-16T09:30:00.000000,18.7,2022-08-17T11:30:00.000000,21.32,13.555562671448564,1.5,未涨停卖出,2022-08-16,0.4,5.422225068579426
SZSE.002161,2022-08-16,6.74,7.37,6.74,7.12,7.01,0.11,1.5692,1106290.24,78458.3813,7.71,6.31,,,远 望 谷,1.11,15.53,8.99,560682,545608,7.4,7.12,0.0,通信设备,深圳,50.73,52.67,7.09,1.49,4396,0.0,5.64,39.4152814056,false,false,true,断板,断板,断板,2天1板,6.764,6.6499999999999995,-3.851640513552063,7.067669172932341,7.092025081953176,false,4.6,炸板,6.547142857142857,-1.5449,7.4994317320912955,7.069605062186338,1,SZSE.002161,2022-08-16T09:30:00.000000,6.74,2022-08-17T11:30:00.000000,7.15,5.659600679945737,1.5,未涨停卖出,2022-08-16,0.4,2.263840271978295
SZSE.002351,2022-08-16,10.39,11.45,10.3,11.1,10.74,0.36,3.352,602385.5,65248.838,11.81,9.67,,,漫步者,2.15,12.6,10.71,302119,300267,8.89,4.78,44.75,IT设备,深圳,53.06,98.69,10.83,3.27,4480,0.0,7.77,39.549514673999994,false,false,true,断板,断板,断板,2天2板,10.228,9.828571428571427,-3.258845437616384,12.936046511627916,10.831741135867315,false,7.91,断板,9.505714285714285,0.2801,10.670291542699562,12.984670874661862,1,SZSE.002351,2022-08-16T09:30:00.000000,10.39,2022-08-17T11:30:00.000000,11.11,6.502874904666113,1.5,未涨停卖出,2022-08-16,0.4,2.6011499618664455
SZSE.000040,2022-08-17,5.05,5.67,4.99,5.5,5.2,0.3,5.7692,3291654.3,172337.7876,5.72,4.68,,,东旭蓝天,1.52,31.04,13.08,1490130,1801524,14.87,10.6,0.0,新型电力,深圳,58.32,81.78,5.24,4.76,4733,0.01,10.22,49.69766758000001,false,false,false,,未涨停,未涨停,4天4板,5.184,4.891428571428571,-2.8846153846153912,12.441588785046749,5.235598027411324,false,3.29,断板,4.619999999999999,1.1673,5.139320114444448,12.554112554112576,1,SZSE.000040,2022-08-17T09:30:00.000000,5.05,2022-08-18T11:30:00.000000,5.38,6.109365427560708,1.5,未涨停卖出,2022-08-17,0.4,2.4437461710242836
SZSE.002161,2022-08-17,6.91,7.32,6.84,6.95,7.12,-0.17,-2.3876,918376.51,64718.8298,7.83,6.41,,,远 望 谷,0.83,12.89,6.74,491282,427095,7.4,7.12,0.0,通信设备,深圳,49.52,51.41,7.05,-3.39,4341,0.0,1.61,38.474186203500004,false,false,false,,未涨停,未涨停,2天1板,6.934,6.724285714285714,-2.9494382022471908,3.35670278308902,7.047091154367613,false,4.6,断板,6.6499999999999995,1.5692,7.092025081953176,7.067669172932341,1,SZSE.002161,2022-08-17T09:30:00.000000,6.91,2022-08-18T11:30:00.000000,6.77,-2.417162780083818,1.5,未涨停卖出,2022-08-17,0.4,-0.9668651120335272
SZSE.002351,2022-08-17,10.75,11.28,10.6,10.78,11.1,-0.32,-2.8829,517560.04,56331.664000000004,12.21,9.99,,,漫步者,1.36,10.83,6.13,274421,243139,8.89,4.78,43.46,IT设备,深圳,51.53,95.85,10.88,-3.89,4430,0.0,1.7,39.910300491600005,false,false,false,,未涨停,未涨停,2天2板,10.613999999999999,10.12,-3.1531531531531503,6.521739130434785,10.884082936542011,false,7.91,断板,9.828571428571427,3.352,10.831741135867315,12.936046511627916,1,SZSE.002351,2022-08-17T09:30:00.000000,10.75,2022-08-18T11:30:00.000000,10.59,-1.8816320846679007,1.5,未涨停卖出,2022-08-17,0.4,-0.7526528338671603
SZSE.002471,2022-08-17,3.66,3.78,3.48,3.58,3.83,-0.25,-6.5274,3209975.91,115491.6559,4.21,3.45,,,中超控股,0.88,25.35,7.83,1660271,1549705,12.68,12.66,0.0,电气设备,江苏,45.33,45.39,3.6,-7.53,4675,0.01,2.87,36.902043572000004,false,false,false,,未涨停,未涨停,6天4板,3.7399999999999998,3.6257142857142854,-4.438642297650128,-1.2608353033884856,3.5978979013583934,true,2.54,炸板,3.6014285714285714,0.5249,3.8686449034350545,6.346687822292743,1,SZSE.002471,2022-08-17T09:30:00.000000,3.66,2022-08-18T11:30:00.000000,3.36,-8.563201465920624,1.5,未涨停卖出,2022-08-17,0.4,-3.42528058636825
SZSE.000595,2022-08-22,8.8,9.52,8.71,8.81,9.1,-0.29,-3.1868,1521329.53,137981.0271,10.01,8.19,,,宝塔实业,0.7,13.37,8.9,773200,748130,11.39,11.38,0.0,机械基件,宁夏,100.26,100.32,9.07,-4.38,4715,0.0,1.15,35.7358305002,false,false,false,,未涨停,未涨停,6天6板,9.338,8.935714285714285,-3.296703296703285,-1.4068745003996674,9.069765910611096,false,4.55,断板,8.657142857142857,-5.1095,9.512769996322252,5.115511551155119,1,SZSE.000595,2022-08-22T09:30:00.000000,8.8,2022-08-23T11:30:00.000000,8.67,-1.870577027762669,1.5,未涨停卖出,2022-08-22,0.4,-0.7482308111050676
SHSE.603728,2022-08-23,49.23,52.5,49.21,52.5,51.4,1.1,2.1401,72002.92,36758.7151,56.54,46.26,,,鸣志电器,0.61,1.72,6.4,32531,39472,4.2,4.17,140.97,电气设备,上海,219.16,220.59,51.05,2.19,3779,0.0,6.69,75.42143385,false,false,false,,未涨停,未涨停,3天2板,50.918,49.18857142857143,-4.221789883268486,6.732109665427509,51.05170054214469,false,18.6,断板,47.61714285714286,-1.1348,50.489313523647255,7.9443177727109004,1,SHSE.603728,2022-08-23T09:30:00.000000,49.23,2022-08-24T11:30:00.000000,48.52,-1.8356543058510062,1.5,未涨停卖出,2022-08-23,0.4,-0.7342617223404025
SZSE.002045,2022-08-24,17.75,18.2,16.79,16.79,18.66,-1.87,-10.0214,849467.75,148013.9031,20.53,16.79,,,国光电器,0.63,18.18,7.56,431340,418128,4.68,4.67,327.42,元器件,广东,78.44,78.64,17.42,-7.14,3718,0.0,0.0,54.846372329699996,false,false,true,断板,断板,断板,9天7板,17.068,16.14428571428571,-4.876741693461952,3.9996460490222234,17.424311058306802,true,8.41,断板,15.559999999999999,2.3026,18.278061381742095,19.922879177377904,1,SZSE.002045,2022-08-24T09:30:00.000000,17.75,2022-08-25T11:30:00.000000,17.16,-3.709876022602692,1.5,未涨停卖出,2022-08-24,0.4,-1.483950409041077
SZSE.002341,2022-08-24,5.42,5.8,5.23,5.23,5.58,-0.35,-6.2724,1386085.4,76958.4007,6.14,5.02,,,新纶新材,1.43,14.49,10.22,735110,650975,11.52,9.57,0.0,化工原料,深圳,50.03,60.26,5.55,-3.39,4352,0.0,0.0,47.216378390600006,false,false,false,,未涨停,未涨停,2天2板,5.4159999999999995,5.208571428571429,-2.8673835125448055,0.411409764125067,5.552212057063729,false,4.03,断板,5.109999999999999,3.525,5.545541375920737,9.197651663405102,1,SZSE.002341,2022-08-24T09:30:00.000000,5.42,2022-08-25T09:30:00.000000,4.91,-9.771232442863333,1.0,止损卖出,2022-08-24,0.4,-3.9084929771453334
SHSE.600428,2022-08-29,9.22,9.59,9.02,9.38,9.5,-0.12,-1.2632,1946648.85,181921.0474,10.45,8.55,,,中远海特,1.1,9.07,6.0,946942,999707,21.47,21.47,29.99,水运,广东,201.36,201.36,9.35,-1.4,4700,0.0,3.99,98.79458041880001,false,false,true,断板,断板,断板,6天3板,9.078,8.484285714285715,-2.9473684210526248,10.557332884323962,9.34534481655487,false,4.37,断板,8.09,-1.8595,9.802752398667979,17.42892459826947,1,SHSE.600428,2022-08-29T09:30:00.000000,9.22,2022-08-30T11:30:00.000000,8.55,-7.637003649966894,1.5,未涨停卖出,2022-08-29,0.0,-0.0
SZSE.002175,2022-08-29,3.85,4.04,3.76,3.93,4.04,-0.11,-2.7228,1309345.84,50862.6654,4.44,3.64,,,东方网络,0.91,10.26,6.93,675119,634227,12.77,12.77,91.16,电器仪表,广西,50.18,50.18,3.88,-2.38,4266,0.0,4.52,38.945149138800005,false,false,false,,未涨停,未涨停,3天2板,3.8739999999999997,3.7542857142857144,-4.702970297029702,4.680365296803653,3.8845860158688095,false,2.83,炸板,3.665714285714286,8.311,3.934565831777348,10.210444271239277,1,SZSE.002175,2022-08-29T09:30:00.000000,3.85,2022-08-30T11:30:00.000000,4.06,5.033569225185981,1.5,未涨停卖出,2022-08-29,0.0,0.0
SHSE.601399,2022-08-30,3.89,3.95,3.73,3.78,3.99,-0.21,-5.2632,1875124.56,71731.4755,4.39,3.59,,,国机重装,0.97,5.96,5.51,1107312,767813,72.14,31.49,82.61,工程机械,四川,119.02,272.67,3.83,-4.85,4467,0.0,1.34,102.0031136082,false,false,true,断板,断板,断板,2天1板,3.722,3.6142857142857143,-2.506265664160403,4.584980237154144,3.8254245627287817,false,3.22,断板,3.5542857142857143,3.1008,3.8616095885620263,12.25884244372991,1,SHSE.601399,2022-08-30T09:30:00.000000,3.89,2022-08-31T11:30:00.000000,3.61,-7.56841073636789,1.5,未涨停卖出,2022-08-30,0.4,-3.0273642945471564
SZSE.001330,2022-08-30,13.25,14.8,13.05,14.36,13.64,0.72,5.2786,1558072.21,220449.40720000002,15.0,12.28,,,博纳影业,3.82,56.68,12.83,763963,794109,13.75,2.75,41.83,影视音像,新疆,39.48,197.38,14.15,5.67,4717,0.01,10.04,39.4761852492,false,false,true,断板,断板,断板,7天7板,12.618,11.641428571428573,-2.8592375366568956,23.352558596146743,14.148856887704842,false,6.04,炸板,10.727142857142857,6.3133,13.229534023953153,27.154081768544426,1,SZSE.001330,2022-08-30T09:30:00.000000,13.25,2022-08-31T11:30:00.000000,13.99,5.163409030994617,1.5,未涨停卖出,2022-08-30,0.4,2.065363612397847
SZSE.002002,2022-08-31,4.22,4.5,4.1,4.32,4.39,-0.07,-1.5945,3963601.1,170013.39820000003,4.83,3.95,,,鸿达兴业,1.39,12.8,9.11,2072351,1891250,31.22,30.96,24.18,化工原料,江苏,133.76,134.87,4.29,-0.3,4735,0.0,5.37,110.92240560960002,false,false,true,断板,断板,断板,2天2板,4.1,3.9728571428571433,-3.8724373576309783,8.737864077669897,4.289367015262965,false,3.5,断板,3.8771428571428572,1.8561,4.2665905871654735,13.22770817980839,1,SZSE.002002,2022-08-31T09:30:00.000000,4.22,2022-09-01T11:30:00.000000,4.63,9.277653224356984,1.5,未涨停卖出,2022-08-31,0.4,3.7110612897427937
SZSE.002037,2022-09-06,14.0,14.81,13.53,13.9,14.58,-0.68,-4.6639,711004.25,100250.388,16.04,13.12,,,保利联合,0.98,14.69,8.78,375683,335321,4.84,4.84,1628.57,化工原料,贵州,67.26,67.26,14.1,-5.7,4602,0.0,2.73,37.332065668000006,false,false,false,,未涨停,未涨停,9天5板,14.241999999999999,13.428571428571429,-3.9780521262002746,3.510638297872341,14.099829642368524,false,8.79,断板,12.981428571428571,-3.8259,14.714020053470593,12.314295146913175,1,SZSE.002037,2022-09-06T09:30:00.000000,14.0,2022-09-07T11:30:00.000000,13.98,-0.541488451668088,1.5,未涨停卖出,2022-09-06,0.4,-0.21659538066723522
SZSE.002935,2022-09-06,24.56,25.36,24.08,24.93,25.19,-0.26,-1.0322,191176.24,47239.663100000005,27.71,22.67,,,天奥电子,1.3,7.35,5.08,98799,92377,2.75,2.6,98.15,航空,四川,64.87,68.49,24.71,-2.07,4042,0.0,3.53,35.6789372175,false,false,true,断板,断板,断板,2天2板,24.72,24.227142857142855,-2.500992457324345,2.901114452503103,24.71000742560896,false,20.7,断板,23.859999999999996,-6.2174,26.350890688965336,5.574182732606897,1,SZSE.002935,2022-09-06T09:30:00.000000,24.56,2022-09-07T11:30:00.000000,23.96,-2.8324458574707103,1.5,未涨停卖出,2022-09-06,0.4,-1.1329783429882843
SZSE.000868,2022-09-16,8.66,8.77,8.08,8.14,8.96,-0.82,-9.1518,1024189.91,86112.9705,9.86,8.06,,,安凯客车,0.68,13.97,7.7,584470,439720,7.33,7.33,0.0,汽车整车,安徽,59.69,59.69,8.41,-6.85,4448,0.0,0.74,37.8228251808,false,false,false,,未涨停,未涨停,4天3板,8.450000000000001,8.351428571428572,-3.348214285714293,-2.5316455696202564,8.40791045285732,true,5.36,断板,8.191428571428572,-0.4444,8.850321143878915,9.382629926752703,1,SZSE.000868,2022-09-16T09:30:00.000000,8.66,2022-09-19T11:30:00.000000,8.42,-3.159500859712446,1.5,未涨停卖出,2022-09-16,0.4,-1.2638003438849785
SHSE.600152,2022-09-26,12.77,14.07,12.5,12.69,13.15,-0.46,-3.4981,885302.64,116501.1138,14.47,11.84,,,维科技术,1.06,18.04,11.94,467196,418107,5.25,4.91,471.48,电气设备,浙江,62.26,66.61,13.16,-2.3,4501,0.0,1.52,37.4799686787,false,false,false,,未涨停,未涨停,2天1板,12.352,11.795714285714284,-2.889733840304188,7.581446045779345,13.159467569191932,false,8.38,断板,11.6,5.2,12.602879660636134,13.362068965517249,1,SHSE.600152,2022-09-26T09:30:00.000000,12.77,2022-09-27T11:30:00.000000,13.0,1.3947047174249874,1.5,未涨停卖出,2022-09-26,0.4,0.557881886969995
SZSE.002568,2022-09-26,26.53,28.0,26.35,27.34,27.3,0.04,0.1465,344495.11,93508.1551,30.03,24.57,,,百润股份,0.98,4.8,6.04,185699,158796,10.5,7.17,65.0,红黄酒,上海,196.1,287.11,27.14,0.54,4558,0.0,3.76,139.4315508828,false,false,false,,未涨停,未涨停,2天2板,26.410000000000004,25.194285714285716,-2.820512820512819,8.516670446813329,27.143536260935605,false,21.1,炸板,24.439999999999998,7.565,26.785611363027623,11.702127659574481,1,SZSE.002568,2022-09-26T09:30:00.000000,26.53,2022-09-27T11:30:00.000000,27.0,1.3653055743018154,1.5,未涨停卖出,2022-09-26,0.4,0.5461222297207262
SZSE.002514,2022-09-28,14.0,14.06,13.07,13.07,14.52,-1.45,-9.9862,968534.51,130680.4399,15.97,13.07,,,宝馨科技,0.86,17.48,6.82,523416,445119,7.2,5.54,293.23,机械基件,江苏,72.41,94.11,13.49,-7.52,4613,0.0,0.0,48.2624984392,false,false,false,,未涨停,未涨停,3天2板,13.192000000000002,12.73857142857143,-3.5812672176308515,2.6017718963777017,13.4925951063943,true,10.09,断板,12.401428571428571,6.5297,13.904194201137773,17.08328533579081,1,SZSE.002514,2022-09-28T09:30:00.000000,14.0,2022-09-29T09:30:00.000000,12.39,-11.853293413173645,1.0,止损卖出,2022-09-28,0.4,-4.741317365269459
