code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,signal,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.002263,stock,2021-01-20,2021-01-20T16:00:00.000+0800,3.52,3.43,3.87,3.43,3.87,3.87,3.17,304330656.0,1129602176.0,9.94,4.520724773406982,3.71,5206642775.1,1,true,false,false,,涨停,5天4板,3天3板,3.482,3.177,3.29,-2.5568181818181777,2.48,1.1975674215192824,1.0,0.0,0.0,1,炸板,3.16,3.068,3.258,2.324512420841329,-3.83,0.9622641509433962,0.0,0.037735849056603786,-1,1,SZSE.002263,2021-01-20 09:30,3.43,2021-01-21 11:28:00,3.74,8.972497755046662,1.49,2021-01-20
SHSE.600691,stock,2021-01-21,2021-01-21T16:00:00.000+0800,2.74,2.64,2.75,2.53,2.55,3.01,2.47,103108192.0,270508608.0,-6.93,9.17992877960205,2.62,3013376580.2999997,1,false,false,true,断板,断板,断板,2天2板,2.5620000000000003,2.434,2.507142857142857,-3.6496350364963535,2.11,1.2895286546170541,0.4090909090909101,0.499999999999999,0.09090909090909091,-1,断板,2.4814285714285718,2.398,2.532,2.8661260513059212,-0.36,0.6410256410256409,0.0,0.3589743589743592,-1,1,SHSE.600691,2021-01-21 09:30,2.64,2021-01-22 11:28:00,2.62,-0.817103353842333,1.49,2021-01-21
SZSE.000301,stock,2021-01-22,2021-01-22T16:00:00.000+0800,15.27,14.82,15.56,14.7,15.22,16.8,13.74,60408880.0,919820160.0,-0.33,2.0945801734924316,15.23,18696626795.36,1,false,false,true,断板,断板,断板,10天5板,14.346,13.66,13.705714285714285,-2.946954813359524,8.98,0.6214047453234728,0.4651162790697672,0.3953488372093016,0.1395348837209312,1,断板,13.434285714285716,13.322,13.596,0.6770752236523523,3.6,0.2212389380530972,0.33628318584070843,0.4424778761061944,1,1,SZSE.000301,2021-01-22 09:30,14.82,2021-01-25 11:28:00,15.62,5.334890760841924,1.49,2021-01-22
SZSE.000612,stock,2021-01-22,2021-01-22T16:00:00.000+0800,8.44,8.16,8.67,8.0,8.19,9.28,7.6,97789048.0,806041344.0,-2.96,9.70518970489502,8.24,4508582846.04,1,false,false,true,断板,断板,断板,4天3板,7.944,7.4,7.555714285714286,-3.317535545023689,6.23,1.028313607396436,0.04477611940298413,0.7164179104477619,0.23880597014925398,1,断板,7.374285714285714,7.344999999999999,7.686,1.7181535334168225,3.94,0.4122807017543855,0.31578947368421145,0.271929824561403,1,1,SZSE.000612,2021-01-22 09:30,8.16,2021-01-25 11:28:00,7.99,-2.1420657136192265,1.49,2021-01-22
SZSE.000615,stock,2021-01-22,2021-01-22T16:00:00.000+0800,11.45,11.14,11.35,10.31,10.86,12.6,10.31,72052856.0,764831232.0,-5.15,9.084980964660645,10.61,4830194847.78,1,false,false,true,断板,断板,断板,4天2板,10.792,9.928999999999998,10.39,-2.707423580786015,5.38,1.1584390325918734,0.26923076923077055,0.2019230769230762,0.5288461538461533,-1,断板,10.15,9.634,10.586,1.050054244658113,2.88,0.06329113924050729,0.22784810126582267,0.70886075949367,-1,1,SZSE.000615,2021-01-22 09:30,11.14,2021-01-25 11:28:00,10.67,-4.276481866930054,1.49,2021-01-22
SHSE.600111,stock,2021-01-26,2021-01-26T16:00:00.000+0800,18.01,17.52,19.36,17.51,18.89,19.81,16.21,350605536.0,6491500544.0,4.89,18.650985717773438,18.52,30947218025.29,1,false,false,true,断板,断板,断板,4天3板,17.722,16.276,16.89857142857143,-2.7207107162687505,11.53,1.0831175510554398,0.740540540540542,0.25405405405405374,0.005405405405404336,1,断板,16.177142857142858,15.842000000000002,16.836000000000002,1.3231462230520021,-1.58,0.3782051282051284,0.6025641025641016,0.019230769230769974,-1,1,SHSE.600111,2021-01-26 09:30,17.52,2021-01-27 11:28:00,17.49,-0.23111217319737284,1.49,2021-01-26
SHSE.600428,stock,2021-01-26,2021-01-26T16:00:00.000+0800,5.5,5.34,5.56,5.12,5.26,6.05,4.95,82654896.0,439512064.0,-4.36,6.308515548706055,5.32,4340262368.62,1,false,false,true,断板,断板,断板,5天2板,5.184,4.883,5.054285714285713,-2.9090909090909114,3.78,0.8922864433883757,0.18181818181818218,0.5,0.3181818181818178,-1,断板,4.911428571428571,4.799,5.086,1.3034606557344395,0.36,0.3818181818181819,0.10909090909090842,0.5090909090909097,-1,1,SHSE.600428,2021-01-26 09:30,5.34,2021-01-27 11:28:00,5.17,-3.241593065151607,1.49,2021-01-26
SHSE.603919,stock,2021-01-26,2021-01-26T16:00:00.000+0800,39.57,38.0,38.99,35.98,36.4,43.53,35.61,17922324.0,662575616.0,-8.01,1.783128023147583,36.97,5856956196.0,1,false,false,true,断板,断板,断板,2天2板,38.122,36.063,36.684285714285714,-3.9676522618145067,31.0,0.780403352293021,0.5315614617940195,0.32890365448504993,0.13953488372093056,-1,断板,36.26714285714286,36.218,37.416,1.1253852463915357,2.25,0.11320754716981053,0.4056603773584901,0.48113207547169934,1,1,SHSE.603919,2021-01-26 09:30,38.0,2021-01-27 11:28:00,35.45,-6.766483212930839,1.49,2021-01-26
SZSE.000831,stock,2021-01-26,2021-01-26T16:00:00.000+0800,17.16,16.7,18.88,16.66,18.88,18.88,15.44,98321880.0,1737602944.0,10.02,3.9995439052581787,17.67,10678210362.88,1,true,false,false,,涨停,5天3板,2天2板,17.518,16.262,16.852857142857143,-2.6806526806526856,12.4,0.9579426479089338,0.9819819819819824,0.0,0.018018018018017643,1,断板,16.262857142857143,15.861,16.658,1.1645183129580037,-3.97,0.30645161290322454,0.6129032258064518,0.08064516129032359,-1,1,SZSE.000831,2021-01-26 09:30,16.7,2021-01-27 11:28:00,18.1,8.318223095945484,1.49,2021-01-26
SHSE.601015,stock,2021-01-28,2021-01-28T16:00:00.000+0800,7.3,6.98,7.31,6.57,6.57,8.03,6.57,149863552.0,1015411456.0,-10.0,2.055781841278076,6.78,3043293162.3900003,1,false,false,true,断板,断板,断板,8天7板,6.992,5.995,6.63,-4.383561643835608,3.62,1.2029000270670975,0.5540540540540547,0.4459459459459452,0.0,-1,炸板,6.398571428571429,5.71,6.878,1.896293394880914,-5.32,0.6883116883116881,0.07792207792207857,0.2337662337662334,-1,1,SHSE.601015,2021-01-28 09:30,6.98,2021-01-29 11:28:00,6.25,-10.512161537785088,1.49,2021-01-28
SZSE.000831,stock,2021-01-28,2021-01-28T16:00:00.000+0800,18.0,17.47,19.5,17.44,18.73,19.8,16.2,108625192.0,2022747904.0,4.06,3.9995439052581787,18.62,10593372886.48,1,false,false,true,断板,断板,断板,5天3板,18.128,16.945,17.759999999999998,-2.944444444444451,12.4,0.9792954631379144,0.6116504854368944,0.3737864077669903,0.014563106796115341,1,断板,17.167142857142856,16.55,17.910000000000004,0.8223289576429432,-4.66,0.40251572327044066,0.09433962264150855,0.5031446540880508,-1,1,SZSE.000831,2021-01-28 09:30,17.47,2021-01-29 11:28:00,18.28,4.573756665215694,1.49,2021-01-28
SZSE.002092,stock,2021-01-28,2021-01-28T16:00:00.000+0800,8.59,8.36,8.82,8.26,8.29,9.45,7.73,84868760.0,721637824.0,-3.49,3.3802380561828613,8.5,11499902209.06,1,false,false,true,断板,断板,断板,6天3板,8.524,7.970000000000001,8.35,-2.677532013969737,5.68,0.741426092239415,0.1250000000000004,0.8214285714285722,0.05357142857142738,-1,断板,8.275714285714285,7.813,8.456,0.7252490672787003,-0.92,0.5263157894736852,0.31578947368420984,0.15789473684210492,-1,1,SZSE.002092,2021-01-28 09:30,8.36,2021-01-29 11:28:00,8.11,-3.0486189071508165,1.49,2021-01-28
SZSE.002145,stock,2021-01-28,2021-01-28T16:00:00.000+0800,7.82,7.44,8.6,7.43,8.25,8.6,7.04,237817392.0,1935033728.0,5.5,3.039531707763672,8.14,9574413552.0,1,false,true,false,,炸板,6天2板,2天2板,7.508,6.709999999999999,7.048571428571429,-4.859335038363169,5.31,1.036507876137605,0.6923076923076921,0.29914529914529886,0.008547008547009124,1,断板,6.6899999999999995,6.473999999999999,7.093999999999999,1.0431181139672487,5.11,0.44628099173553726,0.23140495867768543,0.32231404958677734,1,1,SZSE.002145,2021-01-28 09:30,7.44,2021-01-29 11:28:00,7.9,6.119105128676439,1.49,2021-01-28
SZSE.002240,stock,2021-01-28,2021-01-28T16:00:00.000+0800,30.14,29.0,30.48,28.33,28.65,33.15,27.13,67663064.0,1980430720.0,-4.94,1.6164439916610718,29.27,13947631969.65,1,false,false,true,断板,断板,断板,3天2板,29.076,26.041000000000004,27.58142857142857,-3.7823490378234923,19.13,0.7920433435187259,0.16279069767441912,0.6883720930232553,0.14883720930232558,-1,断板,26.645714285714288,25.332,28.284000000000002,1.3486862306792633,2.0,0.1537037037037041,0.34444444444444444,0.5018518518518514,1,1,SZSE.002240,2021-01-28 09:30,29.0,2021-01-29 11:28:00,27.74,-4.40220347688797,1.49,2021-01-28
SHSE.600869,stock,2021-02-01,2021-02-01T16:00:00.000+0800,3.51,3.35,3.44,3.16,3.22,3.86,3.16,89275392.0,294372896.0,-8.26,10.705123901367188,3.3,3166587937.6600003,1,false,false,true,断板,断板,断板,2天2板,3.404,3.3939999999999997,3.374285714285714,-4.5584045584045505,3.06,1.5863342701220202,0.46428571428571425,0.3214285714285711,0.21428571428571463,-1,炸板,3.404285714285714,3.418,3.412,2.811813898747956,-6.65,0.5555555555555558,0.4444444444444442,0.0,-1,1,SHSE.600869,2021-02-01 09:30,3.35,2021-02-02 11:28:00,3.23,-3.6399229484885818,1.49,2021-02-01
SZSE.002648,stock,2021-02-03,2021-02-03T16:00:00.000+0800,41.78,40.5,41.63,39.99,41.19,45.96,37.6,20642964.0,844602880.0,-1.41,4.356104850769043,40.91,17751665915.579998,1,false,false,true,断板,断板,断板,2天2板,37.766,35.299,36.53285714285714,-3.06366682623265,24.63,0.9953878306428771,0.42073170731707166,0.2682926829268321,0.3109756097560962,1,断板,35.48857142857143,34.265,36.274,1.226196437705926,7.96,0.7649006622516555,0.2350993377483444,0.0,1,1,SZSE.002648,2021-02-03 09:30,40.5,2021-02-04 11:28:00,40.79,0.6556378765382752,1.49,2021-02-03
SZSE.002331,stock,2021-02-05,2021-02-05T16:00:00.000+0800,18.59,17.8,18.0,16.73,16.73,20.45,16.73,4685700.0,80097680.0,-10.01,5.395629405975342,17.09,3334299071.46,1,false,false,true,断板,断板,断板,7天5板,16.868000000000002,15.392000000000001,16.107142857142858,-4.24959655728886,10.18,0.19275550938414956,0.8425196850393706,0.15748031496062942,0.0,-1,炸板,15.867142857142857,14.934999999999999,16.214000000000002,1.328065287859634,3.74,0.2068965517241379,0.35109717868338575,0.44200626959247635,1,1,SZSE.002331,2021-02-05 09:30,17.8,2021-02-18 11:28:00,13.24,-25.662593356824402,4.49,2021-02-05
SHSE.600055,stock,2021-02-09,2021-02-09T16:00:00.000+0800,13.92,13.57,15.31,13.15,15.31,15.31,12.53,78093760.0,1129144064.0,9.99,14.171133995056152,14.46,6816629651.33,1,true,false,false,,涨停,7天5板,5天4板,13.280000000000001,11.545,12.402857142857144,-2.514367816091952,9.17,2.51619409828975,0.8055555555555556,0.0,0.1944444444444444,1,断板,11.541428571428572,10.99,12.26,4.539843371022244,2.43,0.05421686746987943,0.4036144578313252,0.5421686746987954,-1,1,SHSE.600055,2021-02-09 09:30,13.57,2021-02-10 11:28:00,15.0,10.471648483347415,1.49,2021-02-09
SHSE.603987,stock,2021-02-09,2021-02-09T16:00:00.000+0800,20.24,19.51,21.68,19.51,21.16,22.26,18.22,18561784.0,386750272.0,4.55,2.2115862369537354,20.84,5248583108.8,1,false,false,true,断板,断板,断板,2天1板,19.65,18.362000000000002,18.91,-3.6067193675889175,13.37,0.7560489836159077,0.7603686635944701,0.23963133640552997,0.0,1,断板,18.257142857142856,18.041,18.836000000000002,1.2845146644144227,-2.22,0.20465116279069806,0.04651162790697736,0.7488372093023246,-1,1,SHSE.603987,2021-02-09 09:30,19.51,2021-02-10 11:28:00,20.24,3.679444603318122,1.49,2021-02-09
SZSE.002612,stock,2021-02-09,2021-02-09T16:00:00.000+0800,23.98,22.94,25.54,21.58,23.98,26.38,21.58,41650088.0,984446272.0,0.0,2.4076943397521973,23.64,4343237264.96,1,false,false,true,断板,断板,断板,3天2板,24.168,22.752,23.49285714285714,-4.336947456213508,19.29,0.9453812740725568,0.2626262626262624,0.39393939393939353,0.3434343434343441,1,断板,23.084285714285716,22.682,23.666,1.1683179905405492,-9.98,0.9764705882352946,0.02352941176470539,0.0,-1,1,SZSE.002612,2021-02-09 09:30,22.94,2021-02-18 11:28:00,27.65,20.459524740659766,2.49,2021-02-09
SHSE.600055,stock,2021-02-18,2021-02-18T16:00:00.000+0800,14.06,13.67,14.51,13.61,13.68,15.47,12.65,41754496.0,584070784.0,-2.7,14.171133995056152,13.99,6090887892.24,1,false,false,true,断板,断板,断板,7天5板,14.112,12.384,13.448571428571428,-2.7738264580369885,9.17,0.7894906814356987,0.01111111111111087,0.9222222222222219,0.0666666666666672,1,断板,12.952857142857143,11.979000000000001,13.846,1.5615909624803743,-8.16,0.7911392405063291,0.12025316455696171,0.08860759493670922,-1,1,SHSE.600055,2021-02-18 09:30,13.67,2021-02-19 11:28:00,12.97,-5.177612773227269,1.49,2021-02-18
SHSE.600392,stock,2021-02-23,2021-02-23T16:00:00.000+0800,24.0,23.0,26.16,22.86,25.49,26.4,21.6,208467536.0,5134468096.0,6.21,9.862983703613281,24.63,28400644880.84,1,false,false,true,断板,断板,断板,8天5板,23.584,20.889,21.997142857142855,-4.166666666666666,9.0,1.0235283325849922,0.754545454545454,0.2030303030303035,0.042424242424242586,1,断板,20.782857142857143,20.070999999999998,22.264000000000003,1.3942837689513208,-3.19,0.1463414634146347,0.8536585365853653,0.0,-1,1,SHSE.600392,2021-02-23 09:30,23.0,2021-02-24 11:28:00,22.98,-0.14688636887192788,1.49,2021-02-23
SHSE.600997,stock,2021-02-23,2021-02-23T16:00:00.000+0800,7.88,7.5,7.84,7.41,7.53,8.67,7.09,88042144.0,669089600.0,-4.44,4.035373210906982,7.6,3747811600.32,1,false,false,true,断板,断板,断板,3天3板,7.894,7.192,7.4871428571428575,-4.822335025380709,5.3,0.8468877866456813,0.06976744186046574,0.7209302325581392,0.20930232558139517,1,断板,7.292857142857144,7.1049999999999995,7.744,1.345620264641935,-6.08,0.38636363636363724,0.6022727272727266,0.011363636363636123,-1,1,SHSE.600997,2021-02-23 09:30,7.5,2021-02-24 11:28:00,7.52,0.20652470925389296,1.49,2021-02-23
SHSE.601168,stock,2021-02-23,2021-02-23T16:00:00.000+0800,18.38,17.89,18.25,17.34,17.37,20.22,16.54,139733520.0,2496547072.0,-5.5,1.1370210647583008,17.87,28974898771.74,1,false,false,true,断板,断板,断板,2天2板,17.144,14.919,16.057142857142857,-2.665941240478773,11.88,0.8785206975897023,0.5714285714285708,0.3956043956043949,0.03296703296703421,-1,断板,15.302857142857144,14.422,16.419999999999998,1.625767855672168,0.99,0.6710526315789472,0.3026315789473691,0.026315789473683657,-1,1,SHSE.601168,2021-02-23 09:30,17.89,2021-02-24 11:28:00,17.12,-4.361480823500305,1.49,2021-02-23
SZSE.002145,stock,2021-02-23,2021-02-23T16:00:00.000+0800,10.79,10.48,10.79,10.12,10.27,11.87,9.71,140490864.0,1469505920.0,-4.82,3.039531707763672,10.46,11918694203.52,1,false,false,true,断板,断板,断板,3天2板,9.952,8.794,9.379999999999999,-2.8730305838739456,5.49,0.8002147508236471,0.3134328358208968,0.4626865671641772,0.22388059701492594,-1,炸板,8.98,8.555,9.538,1.122601768304794,4.66,0.1923076923076918,0.528846153846155,0.27884615384615324,1,1,SZSE.002145,2021-02-23 09:30,10.48,2021-02-24 11:28:00,10.52,0.32146844496268884,1.49,2021-02-23
SZSE.002612,stock,2021-02-23,2021-02-23T16:00:00.000+0800,30.85,30.02,33.66,28.57,33.49,33.94,27.77,53888492.0,1658439168.0,8.56,2.4076943397521973,30.78,6065680400.4800005,1,false,false,true,断板,断板,断板,8天4板,29.522000000000002,26.845,27.93857142857143,-2.690437601296602,19.29,1.0659271337218383,0.6817288801571719,0.03339882121807362,0.2848722986247545,1,炸板,26.96,25.643,27.619999999999997,1.2011570374014282,3.52,0.4853333333333334,0.5146666666666666,0.0,1,1,SZSE.002612,2021-02-23 09:30,30.02,2021-02-24 11:28:00,33.47,11.425463100576835,1.49,2021-02-23
SZSE.002092,stock,2021-02-24,2021-02-24T16:00:00.000+0800,12.31,11.7,12.09,11.08,11.08,13.54,11.08,184354576.0,2109017216.0,-9.99,3.3802380561828613,11.44,15370194991.12,1,false,false,true,断板,断板,断板,2天2板,11.402,10.123000000000001,10.781428571428572,-4.955320877335509,5.91,1.17281922645866,0.6138613861386132,0.38613861386138676,0.0,-1,断板,10.418571428571427,9.891,11.047999999999998,1.2731602100870458,1.57,0.014925373134328042,0.35820895522388096,0.626865671641791,1,1,SZSE.002092,2021-02-24 09:30,11.7,2021-02-25 11:28:00,10.74,-8.260188610083622,1.49,2021-02-24
SZSE.002612,stock,2021-02-24,2021-02-24T16:00:00.000+0800,33.49,32.5,35.11,30.99,31.0,36.84,30.14,49042196.0,1620144768.0,-7.44,2.4076943397521973,33.04,5614693712.0,1,false,false,true,断板,断板,断板,8天4板,30.446000000000005,27.743000000000002,28.94142857142857,-2.9561063003881816,19.29,0.9445508167849302,0.3640776699029125,0.6334951456310677,0.0024271844660197963,-1,断板,27.93857142857143,26.845,29.522000000000002,1.0659271337218383,8.56,0.6817288801571719,0.03339882121807362,0.2848722986247545,1,1,SZSE.002612,2021-02-24 09:30,32.5,2021-02-25 11:28:00,30.4,-6.517644706588005,1.49,2021-02-24
SHSE.600096,stock,2021-02-26,2021-02-26T16:00:00.000+0800,8.99,8.56,8.79,8.31,8.45,9.89,8.09,48871388.0,417512576.0,-6.01,2.5590507984161377,8.54,4481069323.9,1,false,false,true,断板,断板,断板,2天1板,8.856,8.227,8.625714285714285,-4.783092324805336,5.6,0.6165927810908237,0.22916666666666982,0.4791666666666652,0.29166666666666496,-1,断板,8.495714285714286,8.058,8.77,0.9169572192746572,-4.06,0.5,0.12820512820512756,0.3717948717948724,-1,1,SHSE.600096,2021-02-26 09:30,8.56,2021-03-01 11:28:00,8.65,0.9907892118345816,1.49,2021-02-26
SHSE.600366,stock,2021-02-26,2021-02-26T16:00:00.000+0800,7.11,6.9,7.33,6.83,7.09,7.82,6.4,67054772.0,477189472.0,-0.28,11.764716148376465,7.12,4593840595.47,1,false,false,true,断板,断板,断板,2天1板,7.252,6.772,7.04,-2.953586497890295,5.78,0.7222942744014833,0.379999999999999,0.4800000000000004,0.14000000000000057,1,断板,6.917142857142857,6.651000000000001,7.15,0.8225680070487056,-1.93,0.785714285714286,0.023809523809523305,0.1904761904761907,-1,1,SHSE.600366,2021-02-26 09:30,6.9,2021-03-01 11:28:00,7.38,6.892367072486956,1.49,2021-02-26
SZSE.000676,stock,2021-02-26,2021-02-26T16:00:00.000+0800,5.65,5.38,5.66,5.31,5.45,6.22,5.09,48122444.0,263108352.0,-3.54,10.812329292297363,5.47,3338557484.75,1,false,false,true,断板,断板,断板,7天3板,5.316000000000001,5.063000000000001,5.281428571428571,-4.77876106194691,4.27,0.8857261995517673,0.2000000000000005,0.599999999999999,0.2000000000000005,1,炸板,5.164285714285714,4.958,5.286,1.4358787627293959,5.41,0.3866666666666667,0.3333333333333333,0.27999999999999997,1,1,SZSE.000676,2021-02-26 09:30,5.38,2021-03-01 11:28:00,5.56,3.2837360687704473,1.49,2021-02-26
SZSE.002274,stock,2021-02-26,2021-02-26T16:00:00.000+0800,7.34,7.09,7.53,6.96,7.32,8.07,6.61,120414544.0,871986752.0,-0.27,3.239614963531494,7.24,3916812230.1600003,1,false,false,true,断板,断板,断板,4天3板,7.0840000000000005,6.1450000000000005,6.668571428571428,-3.4059945504087197,4.45,0.7769533844115644,0.4035087719298251,0.3684210526315787,0.2280701754385962,1,断板,6.328571428571428,5.877,6.786,0.929060358131015,0.55,0.3200000000000003,0.21999999999999975,0.45999999999999996,-1,1,SZSE.002274,2021-02-26 09:30,7.09,2021-03-01 11:28:00,7.39,4.168791675614392,1.49,2021-02-26
SHSE.601127,stock,2021-03-01,2021-03-01T16:00:00.000+0800,19.2,18.65,20.08,17.91,19.47,21.12,17.28,76046080.0,1439183232.0,1.41,1.0390198230743408,18.93,4709564928.42,1,false,false,true,断板,断板,断板,5天3板,18.222,16.279,17.405714285714286,-2.864583333333337,12.93,1.1276358605086578,0.3778801843317977,0.28110599078341014,0.3410138248847922,1,炸板,16.655714285714286,15.666999999999998,17.346,1.233768975994573,9.22,0.9339622641509432,0.06603773584905684,0.0,1,1,SHSE.601127,2021-03-01 09:30,18.65,2021-03-02 11:28:00,18.62,-0.22074342844599745,1.49,2021-03-01
SZSE.000032,stock,2021-03-02,2021-03-02T16:00:00.000+0800,23.06,22.08,22.5,21.29,21.62,25.37,20.75,6369215.0,139669968.0,-6.24,4.157951831817627,21.93,3350530507.58,1,false,false,true,断板,断板,断板,4天3板,23.842000000000002,21.977,23.330000000000002,-4.249783174327843,17.35,0.9325543363308474,0.38016528925619586,0.3471074380165301,0.27272727272727404,-1,断板,22.96857142857143,21.634,24.137999999999998,1.3512365905053407,-9.99,1.0,0.0,0.0,-1,1,SZSE.000032,2021-03-02 09:30,22.08,2021-03-03 11:28:00,21.73,-1.6441761312185832,1.49,2021-03-02
SZSE.000816,stock,2021-03-02,2021-03-02T16:00:00.000+0800,3.88,3.73,3.85,3.66,3.69,4.27,3.49,170642096.0,636123136.0,-4.9,7.324624061584473,3.73,3848582834.82,1,false,false,true,断板,断板,断板,5天2板,3.614,3.4850000000000003,3.6142857142857143,-3.8659793814432972,2.84,1.040592015333562,0.21052631578947392,0.6315789473684218,0.15789473684210428,-1,断板,3.5585714285714287,3.4159999999999995,3.596,1.6929080928580744,5.15,0.4615384615384612,0.43589743589743607,0.10256410256410274,1,1,SZSE.000816,2021-03-02 09:30,3.73,2021-03-03 11:28:00,3.8,1.8155679301571608,1.49,2021-03-02
SHSE.600010,stock,2021-03-03,2021-03-03T16:00:00.000+0800,1.76,1.7,1.94,1.69,1.94,1.94,1.58,2693407232.0,4969306624.0,10.23,8.393901824951172,1.84,39774345815.34,1,true,false,false,,涨停,8天4板,6天3板,1.686,1.501,1.6128571428571428,-3.4090909090909123,1.12,1.102486182825906,0.96,0.0,0.040000000000000036,1,炸板,1.5242857142857142,1.422,1.58,1.3580670488682622,4.14,0.3076923076923077,0.46153846153846156,0.23076923076923078,-1,1,SHSE.600010,2021-03-03 09:30,1.7,2021-03-05 11:28:00,2.15,26.394728640231456,2.49,2021-03-03
SHSE.600295,stock,2021-03-03,2021-03-03T16:00:00.000+0800,22.23,21.61,24.45,21.58,24.45,24.45,20.01,28983744.0,684002304.0,9.99,3.2484772205352783,23.6,4853322995.099999,1,true,false,false,,涨停,9天5板,7天4板,20.998,18.575,20.169999999999998,-2.789023841655425,10.63,0.600762210313734,0.9895470383275258,0.0,0.01045296167247426,1,炸板,19.004285714285714,17.406,19.764000000000003,1.2414288226064927,6.72,0.32524271844660124,0.004854368932039597,0.6699029126213591,-1,1,SHSE.600295,2021-03-03 09:30,21.61,2021-03-04 11:28:00,24.8,14.692848045632584,1.49,2021-03-03
SZSE.002184,stock,2021-03-03,2021-03-03T16:00:00.000+0800,25.26,24.3,26.4,24.01,25.3,27.79,22.73,31513580.0,788904512.0,0.16,2.164991855621338,25.03,3289451073.7000003,1,false,false,true,断板,断板,断板,8天4板,24.131999999999998,21.933,23.180000000000003,-3.8004750593824257,13.3,0.8143178174358533,0.4184100418410047,0.4602510460251043,0.121338912133891,1,断板,22.48,20.990000000000002,23.381999999999998,1.2967458285706606,3.95,0.302839116719243,0.3785488958990532,0.31861198738170377,1,1,SZSE.002184,2021-03-03 09:30,24.3,2021-03-04 11:28:00,23.63,-2.8155298266487145,1.49,2021-03-03
SZSE.002647,stock,2021-03-03,2021-03-03T16:00:00.000+0800,11.94,11.52,13.13,11.11,13.13,13.13,10.75,159396928.0,1987178112.0,9.97,3.4026541709899902,12.47,4132855245.8700004,1,true,false,false,,涨停,10天6板,8天5板,11.290000000000001,9.690999999999999,10.415714285714285,-3.5175879396984917,6.98,1.1928474661312198,0.7970297029702971,0.0,0.2029702970297029,1,断板,9.702857142857143,9.083,10.388,1.7363007058103035,4.1,0.27058823529411824,0.11764705882352905,0.6117647058823527,-1,1,SZSE.002647,2021-03-03 09:30,11.52,2021-03-16 14:57:00,16.55,43.57702237939733,4.99,2021-03-03
SHSE.600259,stock,2021-03-05,2021-03-05T16:00:00.000+0800,47.91,46.3,48.2,44.5,46.92,52.7,43.12,33720600.0,1562333056.0,-2.07,1.0513653755187988,46.33,7058395607.88,1,false,false,true,断板,断板,断板,3天2板,44.928000000000004,41.559000000000005,42.62285714285714,-3.3604675433103726,30.24,0.941768590728595,0.16756756756756866,0.34594594594594597,0.48648648648648535,1,断板,41.31571428571429,40.702,42.814,1.6268124258700416,1.83,0.2180000000000007,0.5099999999999995,0.2719999999999999,-1,1,SHSE.600259,2021-03-05 09:30,46.3,2021-03-08 11:28:00,46.11,-0.4701030295662661,1.49,2021-03-05
SHSE.600740,stock,2021-03-05,2021-03-05T16:00:00.000+0800,7.55,7.35,7.43,6.81,6.84,8.31,6.8,135478480.0,953752512.0,-9.4,8.94976806640625,7.04,4097468162.52,1,false,false,true,断板,断板,断板,2天2板,7.018000000000001,6.805,6.781428571428571,-2.6490066225165587,5.48,0.9493449897351026,0.8225806451612898,0.1290322580645162,0.04838709677419394,-1,断板,6.758571428571429,6.789,6.8420000000000005,1.588094949860037,-0.26,0.15789473684210517,0.508771929824562,0.3333333333333328,-1,1,SHSE.600740,2021-03-05 09:30,7.35,2021-03-08 11:28:00,6.97,-5.226948922126081,1.49,2021-03-05
SHSE.600984,stock,2021-03-05,2021-03-05T16:00:00.000+0800,15.56,15.04,15.2,14.2,14.59,17.12,14.0,44321020.0,651008064.0,-6.23,1.9033902883529663,14.69,8394426619.54,1,false,false,true,断板,断板,断板,3天2板,14.868,14.047,14.317142857142857,-3.3419023136246873,9.55,0.7657298472455252,0.4499999999999993,0.16000000000000014,0.39000000000000057,-1,断板,14.122857142857143,13.85,14.59,1.2358896829420893,0.13,0.13065326633165816,0.4623115577889446,0.4070351758793972,1,1,SHSE.600984,2021-03-05 09:30,15.04,2021-03-08 11:28:00,14.82,-1.5218705664896133,1.49,2021-03-05
SZSE.001896,stock,2021-03-08,2021-03-08T16:00:00.000+0800,7.51,7.15,8.1,7.15,7.71,8.26,6.76,143325904.0,1092194944.0,2.66,1.3870786428451538,7.62,3175650026.73,1,false,false,true,断板,断板,断板,2天2板,7.184,6.595999999999999,6.837142857142858,-4.7936085219706985,5.41,1.013259310705965,0.5894736842105264,0.41052631578947363,0.0,1,断板,6.578571428571429,6.414999999999999,6.847999999999999,1.4918977022660154,-0.79,0.1496062992125987,0.47244094488189003,0.3779527559055113,-1,1,SZSE.001896,2021-03-08 09:30,7.15,2021-03-09 11:28:00,7.16,0.0797942435451091,1.49,2021-03-08
