code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,ema_7,ewma_volatility_8,open_pct,lowest_30,close_sma7_pct,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_ema_7,pre_volume_ratio_5,pre_pct,pre_vwap,pre_ewma_volatility_8,pre_close_sma7_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,trading_date_right
SHSE.603876,stock,2021/6/23,2021-06-23T16:00:00.000+0800,26.98,26.02,27.23,25.46,26.25,29.68,24.28,15310977,401418688,-2.71,1.016265512,26.22,3319968803,1,FALSE,FALSE,TRUE,断板,断板,断板,6天2板,24.998,24.40714286,24.40426256,3.165890624,-3.558191253,12.5,7.55048288,0.923777274,0.129943503,0.553672316,0.316384181,1,断板,23.71428571,23.78901675,1.036555643,7.02,26.21,7.210420056,13.77108434,0.642611684,0.202749141,0.154639175,1,SHSE.603876,2021/6/23 9:30,26.02,2021/6/24 11:28,27.8,6.776806312,1.49,2021/6/23
SHSE.600171,stock,2021/6/24,2021-06-24T16:00:00.000+0800,28.61,27.61,30.5,26.66,30.3,31.47,25.75,135686656,3861115648,5.91,2.706197023,28.46,15798708274,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,28.802,27.25428571,27.68542212,5.737038797,-3.49528137,16.03,11.17517559,1.281793734,0.700520833,0.052083333,0.247395833,1,断板,26.25285714,26.81389616,1.65691119,0.39,28.98,1.163329674,8.978614573,0.043478261,0.806763285,0.149758454,1,SHSE.600171,2021/6/24 9:30,27.61,2021/6/25 11:28,29.03,5.079997189,1.49,2021/6/24
SHSE.600203,stock,2021/6/25,2021-06-25T16:00:00.000+0800,10.32,9.88,10.97,9.52,10.16,11.35,9.29,47589600,483320352,-1.55,1.685483694,10.16,3236324846,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,10.18,9.687142857,9.799331769,2.352300215,-4.263565891,7.32,4.881285946,1.844691815,0.193103448,0.55862069,0.248275862,1,断板,9.408571429,9.679109025,3.628495278,-7.19,10.25,7.388015409,9.687215305,0.686868687,0,0.313131313,-1,SHSE.600203,2021/6/25 9:30,9.88,2021/6/29 11:28,10.34,4.593095755,2.49,2021/6/25
SZSE.000982,stock,2021/6/25,2021-06-25T16:00:00.000+0800,2.79,2.72,2.78,2.55,2.6,3.07,2.51,370585312,978570688,-6.81,16.86637306,2.64,6534447730,1,FALSE,FALSE,TRUE,断板,断板,断板,10天7板,2.742,2.637142857,2.588042656,6.750522269,-2.508960573,1.32,-1.408450704,0.634800022,0.52173913,0.260869565,0.217391304,-1,断板,2.558571429,2.584056875,0.807353316,-5.74,2.83,5.73878167,9.045226131,0.65625,0,0.34375,-1,SZSE.000982,2021/6/25 9:30,2.72,2021/6/28 11:28,2.63,-3.366820836,1.49,2021/6/25
SZSE.002516,stock,2021/6/28,2021-06-28T16:00:00.000+0800,5.56,5.42,5.71,5.23,5.27,6.12,5,81805256,444132544,-5.22,8.588345528,5.43,3474975946,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,5.41,5.114285714,5.168306437,5.307625706,-2.517985612,3.26,3.044692737,1.624024231,0.3125,0.604166667,0.083333333,-1,断板,4.948571429,5.134408583,3.400976633,-6.24,5.7,6.528647934,12.3556582,0.807017544,0,0.192982456,-1,SZSE.002516,2021/6/28 9:30,5.42,2021/6/29 11:28,5.26,-3.010240839,1.49,2021/6/28
SHSE.601696,stock,2021/6/29,2021-06-29T16:00:00.000+0800,21.34,20.6,20.98,19.51,19.99,23.47,19.21,116582760,2364493824,-6.33,1.00094521,20.28,14655234077,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,19.28,18.28142857,18.84920918,6.329369252,-3.467666354,14.83,9.345940455,0.925547337,0.414965986,0.258503401,0.326530612,-1,断板,17.68571429,18.46894557,1.643436852,6.01,20.62,6.31947931,20.66235864,0.309090909,0.221818182,0.469090909,1,SHSE.601696,2021/6/29 9:30,20.6,2021/6/30 11:28,20.02,-2.873827172,1.49,2021/6/29
SZSE.002803,stock,2021/6/30,2021-06-30T16:00:00.000+0800,30.83,29.75,30.1,27.75,28.38,33.91,27.75,27827566,796651776,-7.95,2.979574919,28.63,6206204639,1,FALSE,FALSE,TRUE,断板,断板,断板,4天2板,29.25,27.99714286,28.28094167,7.734164715,-3.503081414,23.24,1.367486478,1.299839617,0.582978723,0.14893617,0.268085106,-1,炸板,27.39857143,28.24792223,2.298803985,-1.09,33.34,2.604335635,12.52411492,0.937669377,0,0.062330623,-1,SZSE.002803,2021/6/30 9:30,29.75,2021/7/1 11:28,27.13,-8.861422246,1.49,2021/6/30
SZSE.000036,stock,2021/7/1,2021-07-01T16:00:00.000+0800,4.66,4.52,4.88,4.51,4.66,5.13,4.19,63233332,296201536,0,8.812580109,4.68,4598522913,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,4.386,4.204285714,4.306252179,0.652497961,-3.004291845,3.59,10.83927965,1.117358107,0.378378378,0.594594595,0.027027027,1,炸板,4.065714286,4.188336238,2.454932434,1.08,4.86,2.66381177,14.61700632,0.086956522,0.804347826,0.108695652,-1,SZSE.000036,2021/7/1 9:30,4.52,2021/7/2 11:28,4.62,2.15108034,1.49,2021/7/1
SZSE.002119,stock,2021/7/1,2021-07-01T16:00:00.000+0800,16.58,16.01,16.35,14.98,15.7,18.24,14.92,51136696,796361984,-5.31,3.765371561,15.57,3678558293,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,15.162,14.36285714,14.71357879,5.323678314,-3.43787696,10.03,9.309727472,0.892653608,0.226277372,0.248175182,0.525547445,-1,炸板,13.85571429,14.38477172,1.472735971,5.14,16.48,5.533559422,19.66182081,0.559241706,0.36492891,0.075829384,1,SZSE.002119,2021/7/1 9:30,16.01,2021/7/2 11:28,15.59,-2.681768861,1.49,2021/7/1
SZSE.002772,stock,2021/7/1,2021-07-01T16:00:00.000+0800,15.9,15.42,17.07,15.3,16.08,17.49,14.31,75168104,1226181504,1.13,2.156161785,16.31,3931945856,1,FALSE,FALSE,TRUE,断板,断板,断板,6天6板,15.606,14.64571429,14.56328849,1.379288476,-3.018867925,7.75,9.793211081,1.044913224,0.372881356,0.559322034,0.06779661,1,断板,13.86285714,14.05771799,1.527324847,-3.17,16.1,3.420893403,14.69497115,0.517857143,0.080357143,0.401785714,-1,SZSE.002772,2021/7/1 9:30,15.42,2021/7/2 11:28,16.31,5.708281031,1.49,2021/7/1
SZSE.000036,stock,2021/7/2,2021-07-02T16:00:00.000+0800,4.66,4.51,4.78,4.45,4.71,5.13,4.19,44538124,206498448,1.07,8.812580109,4.64,4647863287,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,4.566,4.341428571,4.407189134,1.049643375,-3.21888412,3.59,8.489634748,0.691799659,0.606060606,0.212121212,0.181818182,1,断板,4.204285714,4.306252179,1.117358107,0,4.68,0.652497961,10.83927965,0.378378378,0.594594595,0.027027027,1,SZSE.000036,2021/7/2 9:30,4.51,2021/7/5 11:28,4.86,7.695895223,1.49,2021/7/2
SZSE.002119,stock,2021/7/2,2021-07-02T16:00:00.000+0800,15.7,15.15,17.27,15.08,16.08,17.27,14.13,60466844,972947904,2.42,3.765371561,16.09,3767593462,1,FALSE,TRUE,FALSE,,炸板,6天2板,3天2板,15.694,14.87,15.05518409,2.684307927,-3.503184713,10.03,8.137188971,0.932369737,0.424657534,0.543378995,0.03196347,1,断板,14.36285714,14.71357879,0.892653608,-5.31,15.57,5.323678314,9.309727472,0.226277372,0.248175182,0.525547445,-1,SZSE.002119,2021/7/2 9:30,15.15,2021/7/5 11:28,15.68,3.436269449,1.49,2021/7/2
SHSE.600771,stock,2021/7/5,2021-07-05T16:00:00.000+0800,43.97,42.02,42.8,39.57,40.7,48.37,39.57,86352800,3475975424,-7.44,7.323078632,40.25,16444969310,1,FALSE,FALSE,TRUE,断板,断板,断板,10天5板,40.674,38.12428571,38.50724096,7.256866007,-4.434841938,18.9,6.756098475,1.097349781,0.408668731,0.241486068,0.349845201,-1,断板,36.68428571,37.77632128,1.272981651,2.23,43.51,3.239650831,19.86058647,0.010526316,0.260526316,0.728947368,-1,SHSE.600771,2021/7/5 9:30,42.02,2021/7/6 11:28,38.85,-7.599483601,1.49,2021/7/5
SZSE.000062,stock,2021/7/5,2021-07-05T16:00:00.000+0800,17.76,17,18.15,16.76,17.23,19.54,15.98,31019170,537099776,-2.98,7.351635456,17.32,5246669584,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,17.174,16.81714286,17.04379679,3.139761853,-4.279279279,14.31,2.454977914,1.568605706,0.165467626,0.661870504,0.172661871,1,炸板,16.66,16.98172906,2.957827923,-4.52,18.88,5.017516806,6.602641056,0.692556634,0.181229773,0.126213592,-1,SZSE.000062,2021/7/5 9:30,17,2021/7/6 11:28,17.33,1.880030109,1.49,2021/7/5
SHSE.600750,stock,2021/7/6,2021-07-06T16:00:00.000+0800,14.08,13.57,13.93,12.99,13.12,15.49,12.67,78318192,1045074176,-6.82,15.95998859,13.34,4708901732,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,14.134,13.60428571,13.51048171,7.0375955,-3.622159091,10.84,-3.559802583,1.017063261,0.478723404,0.382978723,0.138297872,-1,断板,13.38714286,13.64064227,1.252568659,-9.97,14.23,9.837084957,5.175541564,1,0,0,-1,SHSE.600750,2021/7/6 9:30,13.57,2021/7/7 11:28,12.86,-5.288973367,1.49,2021/7/6
SHSE.600252,stock,2021/7/7,2021-07-07T16:00:00.000+0800,3.55,3.45,3.61,3.41,3.54,3.91,3.2,169066336,594531968,-0.28,38.74301147,3.52,8816272576,1,FALSE,FALSE,TRUE,断板,断板,断板,5天4板,3.706,3.612857143,3.537826174,1.830813274,-2.816901408,2.76,-2.016607355,0.584102197,0.45,0.35,0.2,1,断板,3.557142857,3.537101565,1.026546269,-7.55,3.59,7.391640823,-0.200803213,0.565217391,0.239130435,0.195652174,-1,SHSE.600252,2021/7/7 9:30,3.45,2021/7/8 11:28,3.42,-0.92902564,1.49,2021/7/7
SHSE.601106,stock,2021/7/7,2021-07-07T16:00:00.000+0800,3.55,3.46,3.52,3.31,3.36,3.91,3.2,291361408,985478528,-5.35,1.007837534,3.38,8323455971,1,FALSE,FALSE,TRUE,断板,断板,断板,5天4板,3.632,3.518571429,3.444673179,5.725379648,-2.535211268,2.75,-4.506699147,1.029504098,0.476190476,0.285714286,0.238095238,-1,断板,3.438571429,3.472897572,1.768308298,-9.9,3.72,9.895135262,3.2405484,0.836363636,0.163636364,0,-1,SHSE.601106,2021/7/7 9:30,3.46,2021/7/8 11:28,3.33,-3.81495378,1.49,2021/7/7
SHSE.603379,stock,2021/7/8,2021-07-08T16:00:00.000+0800,22.82,22.16,22.38,21.33,21.69,25.1,20.54,18168216,394322528,-4.95,1.429929137,21.7,4098170221,1,FALSE,FALSE,TRUE,断板,断板,断板,5天2板,21.106,20.31,20.61164562,5.010140796,-2.892199825,16.13,6.794682422,0.914045249,0.447619048,0.20952381,0.342857143,-1,断板,19.85142857,20.25219416,1.581043048,5.94,22.58,5.872479306,14.95394358,0.221556886,0.377245509,0.401197605,1,SHSE.603379,2021/7/8 9:30,22.16,2021/7/9 11:28,20.9,-5.742492054,1.49,2021/7/8
SZSE.000935,stock,2021/7/9,2021-07-09T16:00:00.000+0800,18.74,18.16,18.46,17.56,17.7,20.61,16.87,22453820,403754464,-5.55,2.518231869,17.98,4180111933,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,17.684,16.82,16.88907251,5.572831759,-3.094983991,12.51,5.231866825,0.765840101,0.511111111,0.333333333,0.155555556,-1,断板,16.24,16.61876334,1.409434857,6.06,17.66,5.919042461,15.39408867,0.503759398,0.248120301,0.248120301,1,SZSE.000935,2021/7/9 9:30,18.16,2021/7/12 11:28,17.13,-5.72838611,1.49,2021/7/9
SZSE.002738,stock,2021/7/13,2021-07-13T16:00:00.000+0800,64.52,62.65,64.48,60.69,63.29,70.97,58.07,16085626,997637888,-1.91,1.531901956,62.02,12625956589,1,FALSE,FALSE,TRUE,断板,断板,断板,10天4板,59.288,57.28714286,57.78275992,2.52840292,-2.8983261,38.01,10.47854168,0.826451727,0.168865435,0.313984169,0.517150396,1,断板,55.09285714,55.94701323,1.182966538,6.82,63.38,7.028047768,17.11137041,0.661654135,0.246240602,0.092105263,1,SZSE.002738,2021/7/13 9:30,62.65,2021/7/14 11:28,64.21,2.428548371,1.49,2021/7/13
SZSE.002895,stock,2021/7/13,2021-07-13T16:00:00.000+0800,24.21,23.43,23.88,22.06,22.99,26.63,21.79,28473712,649039616,-5.04,1.051080346,22.79,3820264393,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,21.656,20.50714286,20.81840404,5.313656401,-3.22180917,10.32,12.10727969,0.907405418,0.241758242,0.247252747,0.510989011,-1,炸板,19.43285714,20.09453871,0.913714227,8.42,24.09,8.521971939,24.58281261,0.130434783,0.190217391,0.679347826,1,SZSE.002895,2021/7/13 9:30,23.43,2021/7/14 11:28,22.45,-4.240144943,1.49,2021/7/13
SZSE.002472,stock,2021/7/14,2021-07-14T16:00:00.000+0800,20.1,19.55,20,18.3,19.26,22.11,18.09,35658976,684534720,-4.18,5.151388168,19.2,9290529134,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,19.33,18.64,18.65324357,4.059066966,-2.736318408,12.16,3.326180258,0.883315235,0.170588235,0.264705882,0.564705882,-1,断板,18.16714286,18.45099142,0.742655943,0.1,19.96,0.930668545,10.63930172,0.126582278,0.493670886,0.379746835,1,SZSE.002472,2021/7/14 9:30,19.55,2021/7/15 11:28,18.42,-5.836566166,1.49,2021/7/14
SHSE.600418,stock,2021/7/15,2021-07-15T16:00:00.000+0800,14.69,14.25,15.7,14.2,15.49,16.16,13.22,238141648,3572762880,5.45,6.33719635,15,18011810415,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,14.408,13.63428571,13.96196534,5.293923573,-2.995234854,8.52,13.61064543,1.088288042,0.826666667,0.14,0.033333333,1,断板,13.04714286,13.45262045,1.148449626,1.17,15,1.324618167,12.59170043,0.376923077,0.476923077,0.146153846,-1,SHSE.600418,2021/7/15 9:30,14.25,2021/7/19 11:28,16.91,18.59548802,2.49,2021/7/15
SZSE.002119,stock,2021/7/15,2021-07-15T16:00:00.000+0800,19.87,19.06,19.39,18,19.06,21.86,17.88,37337616,701276096,-4.08,3.771446943,18.78,4465816629,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,19.268,18.34714286,18.49900607,3.982936444,-4.076497232,11.28,3.885385035,0.848580022,0,0.237410072,0.762589928,0,断板,17.82,18.3120081,0.912707151,-1.63,19.58,1.8980987,11.50392817,0.218579235,0.196721311,0.584699454,-1,SZSE.002119,2021/7/15 9:30,19.06,2021/7/16 11:28,19.04,-0.16485086,1.49,2021/7/15
SZSE.002192,stock,2021/7/15,2021-07-15T16:00:00.000+0800,117.34,113,120.01,109.3,118.99,129.07,105.61,20790858,2392271872,1.41,3.048714876,115.06,23142022290,1,FALSE,FALSE,TRUE,断板,断板,断板,8天5板,118.72,112.8542857,111.8169193,2.804585726,-3.698653486,61.06,5.436846502,1.049982456,0.559290383,0.095238095,0.345471522,1,断板,108.57,109.4258925,1.253698947,-10,120.53,9.997405577,8.077737865,0.90619137,0.09380863,0,-1,SZSE.002192,2021/7/15 9:30,113,2021/7/16 11:28,118.51,4.813199403,1.49,2021/7/15
SZSE.002280,stock,2021/7/15,2021-07-15T16:00:00.000+0800,7.9,7.59,8.14,7.57,7.84,8.69,7.11,115951480,910734656,-0.76,13.51922512,7.85,11886434716,1,FALSE,FALSE,TRUE,断板,断板,断板,8天5板,8.304,7.947142857,7.771863405,2.337684881,-3.924050633,5.06,-1.348193421,1.006481769,0.438596491,0.526315789,0.035087719,1,断板,7.7,7.749151207,1.878461617,-9.3,8.03,9.057065937,2.597402597,0.254901961,0.62745098,0.117647059,-1,SZSE.002280,2021/7/15 9:30,7.59,2021/7/16 11:28,7.64,0.598384385,1.49,2021/7/15
SZSE.002439,stock,2021/7/15,2021-07-15T16:00:00.000+0800,35.35,33.59,36.88,33.38,36.3,38.89,31.82,38445296,1371581312,2.69,8.232850075,35.68,23829632891,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,33.438,32.17714286,33.08518104,2.691328755,-4.978783593,27.47,12.81299947,1.033713086,0.774285714,0.165714286,0.06,1,断板,31.09428571,32.01357471,1.567626805,1.2,35.82,2.712060932,13.68648351,0.209302326,0.604651163,0.186046512,1,SZSE.002439,2021/7/15 9:30,33.59,2021/7/16 11:28,35.52,5.68232924,1.49,2021/7/15
SHSE.600010,stock,2021/7/16,2021-07-16T16:00:00.000+0800,2.25,2.18,2.27,2.12,2.15,2.48,2.03,2260138752,4963746304,-4.44,8.393901825,2.2,44079816239,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,2.13,2.028571429,2.038327821,4.681784007,-3.111111111,1.51,5.985915493,0.83449708,0.2,0.6,0.2,-1,炸板,1.964285714,2.001103761,1.133611193,7.66,2.14,7.514782641,14.54545455,0.548387097,0.161290323,0.290322581,1,SHSE.600010,2021/7/16 9:30,2.18,2021/7/19 11:28,2.19,0.398458444,1.49,2021/7/16
