参数组合,参数结果,综合得分
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 26, '调整正确率(%)': '58.24', '预计平均亏损改善(%)': '2.0394'}",0.25757241476821713
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 25, '调整正确率(%)': '60.00', '预计平均亏损改善(%)': '1.9598'}",0.2570532096940766
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 86, '调整正确率(%)': '54.65', '预计平均亏损改善(%)': '1.5983'}",0.25688510661890607
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 64, '调整正确率(%)': '58.06', '预计平均亏损改善(%)': '1.6515'}",0.25618353242101277
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 49, '调整正确率(%)': '54.14', '预计平均亏损改善(%)': '1.9982'}",0.2558127278927603
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 62, '调整正确率(%)': '57.97', '预计平均亏损改善(%)': '1.6743'}",0.25573211846906085
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 43, '调整正确率(%)': '58.52', '预计平均亏损改善(%)': '1.8413'}",0.2555792342350442
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 17, '调整正确率(%)': '56.90', '预计平均亏损改善(%)': '2.1850'}",0.2548425332881617
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 26, '调整正确率(%)': '64.77', '预计平均亏损改善(%)': '1.6982'}",0.25404709083226334
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 79, '调整正确率(%)': '53.64', '预计平均亏损改善(%)': '1.7051'}",0.2537660229198199
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 21, '调整正确率(%)': '56.41', '预计平均亏损改善(%)': '2.1626'}",0.25368021588425316
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 34, '调整正确率(%)': '62.04', '预计平均亏损改善(%)': '1.7492'}",0.25356339649557846
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 42, '调整正确率(%)': '58.33', '预计平均亏损改善(%)': '1.8509'}",0.2535047509026068
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 36, '调整正确率(%)': '52.91', '预计平均亏损改善(%)': '2.1807'}",0.2533496545265127
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 76, '调整正确率(%)': '54.81', '预计平均亏损改善(%)': '1.6750'}",0.2531833937557758
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 58, '调整正确率(%)': '55.12', '预计平均亏损改善(%)': '1.8437'}",0.25304187027380554
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 74, '调整正确率(%)': '56.29', '预计平均亏损改善(%)': '1.6213'}",0.25302180974345273
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 43, '调整正确率(%)': '56.49', '预计平均亏损改善(%)': '1.9289'}",0.25287921103481487
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 23, '调整正确率(%)': '62.67', '预计平均亏损改善(%)': '1.8227'}",0.251887782324979
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 43, '调整正确率(%)': '60.54', '预计平均亏损改善(%)': '1.7206'}",0.25137450096204794
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 59, '调整正确率(%)': '59.39', '预计平均亏损改善(%)': '1.6116'}",0.25099920198514564
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 28, '调整正确率(%)': '57.01', '预计平均亏损改善(%)': '2.0478'}",0.2509735860924427
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 34, '调整正确率(%)': '53.66', '预计平均亏损改善(%)': '2.1523'}",0.2509425880523019
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 48, '调整正确率(%)': '58.94', '预计平均亏损改善(%)': '1.7416'}",0.24992077450463643
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 38, '调整正确率(%)': '58.12', '预计平均亏损改善(%)': '1.8779'}",0.24847325335980333
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 50, '调整正确率(%)': '59.01', '预计平均亏损改善(%)': '1.7071'}",0.24776360720843127
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 81, '调整正确率(%)': '54.52', '预计平均亏损改善(%)': '1.6102'}",0.24745643727830854
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 29, '调整正确率(%)': '54.29', '预计平均亏损改善(%)': '2.1525'}",0.24686046239980444
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 69, '调整正确率(%)': '57.25', '预计平均亏损改善(%)': '1.5928'}",0.24640684158285286
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 48, '调整正确率(%)': '59.51', '预计平均亏损改善(%)': '1.6939'}",0.24593075077793894
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 48, '调整正确率(%)': '55.05', '预计平均亏损改善(%)': '1.9148'}",0.24584349402008177
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 35, '调整正确率(%)': '55.22', '预计平均亏损改善(%)': '2.0395'}",0.2457796967759353
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 57, '调整正确率(%)': '50.83', '预计平均亏损改善(%)': '2.0295'}",0.24536490709851072
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 29, '调整正确率(%)': '57.02', '预计平均亏损改善(%)': '2.0085'}",0.24510827739130298
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 44, '调整正确率(%)': '60.90', '预计平均亏损改善(%)': '1.6612'}",0.24494781378509656
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 73, '调整正确率(%)': '56.34', '预计平均亏损改善(%)': '1.5867'}",0.2443109987924751
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 84, '调整正确率(%)': '54.37', '预计平均亏损改善(%)': '1.5701'}",0.2440143000140941
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 55, '调整正确率(%)': '54.17', '预计平均亏损改善(%)': '1.8729'}",0.24302505526261406
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 67, '调整正确率(%)': '54.46', '预计平均亏损改善(%)': '1.7351'}",0.2429782977609359
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 77, '调整正确率(%)': '54.85', '预计平均亏损改善(%)': '1.6115'}",0.2426504266809305
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 81, '调整正确率(%)': '53.82', '预计平均亏损改善(%)': '1.6190'}",0.24212581339825406
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 46, '调整正确率(%)': '59.15', '预计平均亏损改善(%)': '1.7099'}",0.24132809229141233
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 80, '调整正确率(%)': '53.87', '预计平均亏损改善(%)': '1.6168'}",0.24007390496149164
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 32, '调整正确率(%)': '63.06', '预计平均亏损改善(%)': '1.6480'}",0.2389480486259568
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 32, '调整正确率(%)': '63.06', '预计平均亏损改善(%)': '1.6480'}",0.2389480486259568
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 67, '调整正确率(%)': '55.51', '预计平均亏损改善(%)': '1.6623'}",0.23872514130178205
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 80, '调整正确率(%)': '54.68', '预计平均亏损改善(%)': '1.5687'}",0.23844940331139675
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 78, '调整正确率(%)': '54.35', '预计平均亏损改善(%)': '1.6041'}",0.2381398318098
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 43, '调整正确率(%)': '57.89', '预计平均亏损改善(%)': '1.7846'}",0.23750086161742145
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 68, '调整正确率(%)': '55.87', '预计平均亏损改善(%)': '1.6256'}",0.236963796318432
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 66, '调整正确率(%)': '54.86', '预计平均亏损改善(%)': '1.6960'}",0.23691224658173166
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 77, '调整正确率(%)': '53.37', '预计平均亏损改善(%)': '1.6550'}",0.2364962802486706
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 63, '调整正确率(%)': '57.26', '预计平均亏损改善(%)': '1.6019'}",0.23572084982707697
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 29, '调整正确率(%)': '62.50', '预计平均亏损改善(%)': '1.6895'}",0.23543671277810513
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 45, '调整正确率(%)': '55.11', '预计平均亏损改善(%)': '1.8851'}",0.23402231881207153
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 76, '调整正确率(%)': '54.68', '预计平均亏损改善(%)': '1.5795'}",0.23223021891740098
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 66, '调整正确率(%)': '56.13', '预计平均亏损改善(%)': '1.5976'}",0.22964148823676708
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 22, '调整正确率(%)': '63.51', '预计平均亏损改善(%)': '1.6812'}",0.2292638172282328
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 22, '调整正确率(%)': '63.51', '预计平均亏损改善(%)': '1.6812'}",0.2292638172282328
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 22, '调整正确率(%)': '63.51', '预计平均亏损改善(%)': '1.6812'}",0.2292638172282328
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 34, '调整正确率(%)': '62.18', '预计平均亏损改善(%)': '1.6239'}",0.2292393726109056
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 39, '调整正确率(%)': '61.15', '预计平均亏损改善(%)': '1.6227'}",0.22903642533150304
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 72, '调整正确率(%)': '55.05', '预计平均亏损改善(%)': '1.5786'}",0.22738001574337674
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 55, '调整正确率(%)': '58.10', '预计平均亏损改善(%)': '1.6001'}",0.2270403312913692
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 73, '调整正确率(%)': '54.14', '预计平均亏损改善(%)': '1.6080'}",0.2262510787590299
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 61, '调整正确率(%)': '52.34', '预计平均亏损改善(%)': '1.8138'}",0.2248730047069149
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 56, '调整正确率(%)': '50.64', '预计平均亏损改善(%)': '1.9430'}",0.22353979007421887
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 71, '调整正确率(%)': '56.51', '预计平均亏损改善(%)': '1.4965'}",0.22328734302587053
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 63, '调整正确率(%)': '54.89', '预计平均亏损改善(%)': '1.6583'}",0.22314093156971923
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 54, '调整正确率(%)': '52.94', '预计平均亏损改善(%)': '1.8463'}",0.2229038537739762
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 62, '调整正确率(%)': '54.91', '预计平均亏损改善(%)': '1.6590'}",0.22137906966861334
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 40, '调整正确率(%)': '56.08', '预计平均亏损改善(%)': '1.8251'}",0.22103540643277425
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 24, '调整正确率(%)': '53.85', '预计平均亏损改善(%)': '2.0934'}",0.2196781013807879
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 53, '调整正确率(%)': '57.77', '预计平均亏损改善(%)': '1.6000'}",0.2194347400596909
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 57, '调整正确率(%)': '56.32', '预计平均亏损改善(%)': '1.6215'}",0.21750390152070884
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 45, '调整正确率(%)': '52.38', '预计平均亏损改善(%)': '1.9402'}",0.21750362624298872
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 45, '调整正确率(%)': '51.55', '预计平均亏损改善(%)': '1.9798'}",0.21717721602904666
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 53, '调整正确率(%)': '56.25', '预计平均亏损改善(%)': '1.6632'}",0.2169214156484836
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 68, '调整正确率(%)': '54.15', '预计平均亏损改善(%)': '1.6121'}",0.21664718323191662
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '1.5958'}",0.21624345065347095
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 27, '调整正确率(%)': '62.92', '预计平均亏损改善(%)': '1.5958'}",0.21624345065347095
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 48, '调整正确率(%)': '51.18', '预计平均亏损改善(%)': '1.9623'}",0.2161361156030305
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 55, '调整正确率(%)': '56.18', '预计平均亏损改善(%)': '1.6422'}",0.21611094812925793
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 66, '调整正确率(%)': '54.75', '预计平均亏损改善(%)': '1.5965'}",0.21534096257567498
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 71, '调整正确率(%)': '52.15', '预计平均亏损改善(%)': '1.6706'}",0.2146015593375986
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 25, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '1.6706'}",0.21424051044538187
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 52, '调整正确率(%)': '55.56', '预计平均亏损改善(%)': '1.6929'}",0.213878479073347
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 53, '调整正确率(%)': '49.34', '预计平均亏损改善(%)': '1.9872'}",0.21303619295789777
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 23, '调整正确率(%)': '55.17', '预计平均亏损改善(%)': '2.0047'}",0.21280114262125727
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 67, '调整正确率(%)': '53.77', '预计平均亏损改善(%)': '1.6221'}",0.2127171217290471
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 57, '调整正确率(%)': '55.26', '预计平均亏损改善(%)': '1.6463'}",0.2117900284368282
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 39, '调整正确率(%)': '53.15', '预计平均亏损改善(%)': '1.9347'}",0.21156816529595407
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 28, '调整正确率(%)': '53.42', '预计平均亏损改善(%)': '2.0342'}",0.2115645187469035
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 55, '调整正确率(%)': '55.00', '预计平均亏损改善(%)': '1.6736'}",0.21052965277531607
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 37, '调整正确率(%)': '53.24', '预计平均亏损改善(%)': '1.9409'}",0.2095408894760928
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 44, '调整正确率(%)': '54.19', '预计平均亏损改善(%)': '1.8203'}",0.20921184126875692
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 26, '调整正确率(%)': '61.63', '预计平均亏损改善(%)': '1.6338'}",0.20878701716935177
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 50, '调整正确率(%)': '57.07', '预计平均亏损改善(%)': '1.6097'}",0.20795997176986958
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 38, '调整正确率(%)': '58.78', '预计平均亏损改善(%)': '1.6468'}",0.20770845208683358
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 30, '调整正确率(%)': '61.39', '预计平均亏损改善(%)': '1.5950'}",0.20680386370267972
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 24, '调整正确率(%)': '53.91', '预计平均亏损改善(%)': '2.0249'}",0.206211798814373
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 16, '调整正确率(%)': '54.17', '预计平均亏损改善(%)': '2.0936'}",0.20610520958598377
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 53, '调整正确率(%)': '54.00', '预计平均亏损改善(%)': '1.7175'}",0.20513376723260582
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 62, '调整正确率(%)': '54.48', '预计平均亏损改善(%)': '1.5944'}",0.20371685138362558
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 41, '调整正确率(%)': '51.03', '预计平均亏损改善(%)': '1.9806'}",0.2035993981855045
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 27, '调整正确率(%)': '60.87', '预计平均亏损改善(%)': '1.6320'}",0.20277563540834553
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 39, '调整正确率(%)': '57.82', '预计平均亏损改善(%)': '1.6597'}",0.20267846343444745
